"","ID","assoc","g","b","m0","n","runtime","runtime_sd","rho_plus_ini","rho_plus","rho_plus_sd","q_plus_plus","clus_coef","largest_patch","best_model","class","largest_patch_sd","alpha","alpha_se","alpha_p","trunc","trunc_se","trunc_p","lower","lower_se","lower_p","mean_p_largest","predict_largest","mismatch_PL"
"4513",4513,TRUE,0.37,0.48,0.05,10,500,0,0.852129605505616,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4514",4514,TRUE,0.37,0.5,0.05,10,500,0,0.849994921030011,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4515",4515,TRUE,0.37,0.52,0.05,10,500,0,0.858387873624451,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4516",4516,TRUE,0.37,0.54,0.05,10,500,0,0.85197832350852,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4517",4517,TRUE,0.37,0.56,0.05,10,500,0,0.851312488075346,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4518",4518,TRUE,0.37,0.58,0.05,10,500,0,0.83087778422283,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4519",4519,TRUE,0.37,0.6,0.05,10,500,0,0.849008418503217,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4520",4520,TRUE,0.37,0.62,0.05,10,500,0,0.858540978559759,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4521",4521,TRUE,0.37,0.64,0.05,10,500,0,0.844435510791373,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4522",4522,TRUE,0.37,0.66,0.05,10,500,0,0.865545763142873,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4523",4523,TRUE,0.37,0.68,0.05,10,500,0,0.844307322662789,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4524",4524,TRUE,0.37,0.7,0.05,10,517.12,29.3864972771888,0.862422690354288,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4525",4525,TRUE,0.37,0.72,0.05,10,938.96,88.7906301362931,0.838976825359278,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4526",4526,TRUE,0.37,0.74,0.05,6,1433.33333333333,639.705765697533,0.863986579487876,0.440876470098284,0.0130941101347376,0.650757545814731,1.47794226399839,1123.83333333333,3,"PL",519.896303763228,0.739189297494369,0.00388900122165835,2.50370836348971e-251,NA,NA,NA,NA,NA,NA,0.00415800415800416,179.906229312297,-10.6751558564303
"4527",4527,TRUE,0.37,0.76,0.05,15,1511.17333333333,348.931977543447,0.845731610556444,0.543766083624854,0.0107771438311975,0.694974922673759,1.27846690436617,4159.46666666667,4,"UP",924.850711247625,1.00951506042781,0.0076389139976541,1.62605460936598e-286,NA,NA,NA,0.00800852440936588,0.000419344338831615,3.41432310860359e-55,0.00625,4502.69997790294,-13.4876063061567
"4528",4528,TRUE,0.37,0.78,0.05,7,2800.17142857143,1476.34844770725,0.853307823088419,0.601623616763047,0.0105342576139057,0.724049295144083,1.20371234018257,5603.57142857143,4,"UP",245.227008533493,1.22811049192435,0.0138156675578836,1.01312800349565e-97,NA,NA,NA,0.0108025386728672,0.000659657050245119,3.46456389219605e-30,0.00922266139657444,40135.5378568878,-15.2861090800094
"4529",4529,TRUE,0.37,0.8,0.05,9,1680.73333333333,1070.82373899723,0.848290952957339,0.645462307735021,0.00919939386789862,0.747387202118363,1.15802795681988,6298.22222222222,4,"UP",183.910153184767,1.42634927835472,0.0353408098416145,5.34050416416792e-59,NA,NA,NA,0.0165255723851621,0.00164885460861995,2.87772516424968e-16,0.0136570561456753,262428.999057979,-16.7712348018147
"4530",4530,TRUE,0.37,0.82,0.05,7,1802.68571428571,1386.47994507502,0.845435722844143,0.680265203112729,0.00782124840922923,0.767375404134834,1.12812304205525,6645.85714285714,4,"UP",119.709966963809,1.42259843648005,0.0363949534438591,2.15978184330146e-45,NA,NA,NA,0.0181056250286194,0.00182790071019011,2.15357984276347e-14,0.016548463356974,274129.060859182,-16.6228163294972
"4531",4531,TRUE,0.37,0.84,0.05,9,2092.42222222222,1004.88369199845,0.855619814138239,0.706655011383197,0.00859097716140599,0.783061059393875,1.10819820620456,6963,4,"UP",84.3282277769431,1.57331409412092,0.0331931943478765,3.90948324923707e-52,NA,NA,NA,0.0250904995487162,0.00166136394287531,6.15205230789812e-23,0.0230179028132992,1111541.62134446,-17.6927414404383
"4532",4532,TRUE,0.37,0.86,0.05,8,1381.575,834.390894605161,0.839131665005698,0.730210038730635,0.0077774018085124,0.797523715312825,1.09224035347428,7248.375,4,"UP",72.399560969466,1.82812226571064,0.0686072548538072,3.37988376119164e-29,NA,NA,NA,0.03261824031661,0.00290321040245938,1.19564924187716e-14,0.0282685512367491,11402284.9530479,-19.8153296837217
"4533",4533,TRUE,0.37,0.88,0.05,9,1831.13333333333,1089.68668891567,0.843140428686618,0.750655777666722,0.00778974711505482,0.809910538480958,1.07898756948475,7401.33333333333,4,"UP",72.0017360901805,1.81048829504827,0.0650079017952479,4.14781073776126e-32,NA,NA,NA,0.0327236241623468,0.0028863028264768,1.9919976440468e-15,0.0292207792207792,10123726.4014193,-19.6632675811682
"4534",4534,TRUE,0.37,0.9,0.05,10,1402.42,980.935356121334,0.843775013561826,0.768549375312344,0.00743383537554266,0.821398286720079,1.06880433858531,7672.8,4,"UP",93.229466014417,2.0111329370732,0.11124485045679,7.48026265837819e-21,NA,NA,NA,0.0500245477506095,0.00499076683514917,1.80524544729091e-12,0.0471698113207547,65036730.8837878,-21.0444639404542
"4535",4535,TRUE,0.37,0.92,0.05,10,1155.64,663.148106802361,0.847371505326591,0.783871584207896,0.00683176583587363,0.831411833143452,1.06068202283355,7821.2,4,"UP",82.9347802660487,2.41395791152656,0.141994522884556,8.79230769248072e-19,NA,NA,NA,0.060451015065353,0.00525249288121469,1.27804935929932e-13,0.0558659217877095,2501486165.71509,-24.5249515713282
"4536",4536,TRUE,0.37,0.94,0.05,10,1579.22,790.001920954064,0.840574656652752,0.797055662168916,0.00658092774651367,0.840145464034145,1.05408715425888,7944.8,4,"UP",58.1144464732212,2.16425628323064,0.184556546832605,1.69800222068287e-13,NA,NA,NA,0.0780132452363565,0.00820064767770055,4.12293832147941e-11,0.0704225352112676,275917388.279005,-22.0888540256544
"4537",4537,TRUE,0.37,0.96,0.05,10,1434.1,1045.11514410827,0.855589366983622,0.810293433283358,0.00639826878251401,0.849008828709743,1.04780366731279,8078.4,5,"COV",57.2367403373432,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0775193798449612,NA,NA
"4538",4538,TRUE,0.37,0.98,0.05,10,1072.74,516.660181034562,0.861121041728184,0.820675602198901,0.0060763470274197,0.85608702402555,1.04316859448127,8220,5,"COV",74.6413647606562,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108695652173913,NA,NA
"4539",4539,TRUE,0.37,1,0.05,10,1154.4,593.225750546207,0.854123176923022,0.830392738630685,0.00613279700770859,0.862748870575607,1.03898402905672,8323.2,5,"COV",83.2610353046369,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135135135135135,NA,NA
"4540",4540,TRUE,0.38,0,0.05,10,500,0,0.852226827137638,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4541",4541,TRUE,0.38,0.02,0.05,10,500,0,0.847659463761374,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4542",4542,TRUE,0.38,0.04,0.05,10,500,0,0.843252502088435,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4543",4543,TRUE,0.38,0.06,0.05,10,500,0,0.841152611402795,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4544",4544,TRUE,0.38,0.08,0.05,10,500,0,0.853456189732533,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4545",4545,TRUE,0.38,0.1,0.05,10,500,0,0.846481002385262,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4546",4546,TRUE,0.38,0.12,0.05,10,500,0,0.822196690209676,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4547",4547,TRUE,0.38,0.14,0.05,10,500,0,0.831422260890249,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4548",4548,TRUE,0.38,0.16,0.05,10,500,0,0.843516388682183,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4549",4549,TRUE,0.38,0.18,0.05,10,500,0,0.848398404961918,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4550",4550,TRUE,0.38,0.2,0.05,10,500,0,0.850800815802068,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4551",4551,TRUE,0.38,0.22,0.05,10,500,0,0.844865034634713,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4552",4552,TRUE,0.38,0.24,0.05,10,500,0,0.848633566859644,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4553",4553,TRUE,0.38,0.26,0.05,10,500,0,0.838238236347679,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4554",4554,TRUE,0.38,0.28,0.05,10,500,0,0.835593791636638,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4555",4555,TRUE,0.38,0.3,0.05,10,500,0,0.861902845194563,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4556",4556,TRUE,0.38,0.32,0.05,10,500,0,0.863324430428911,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4557",4557,TRUE,0.38,0.34,0.05,10,500,0,0.858674518957268,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4558",4558,TRUE,0.38,0.36,0.05,10,500,0,0.851834470678587,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4559",4559,TRUE,0.38,0.38,0.05,10,500,0,0.849281603032723,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4560",4560,TRUE,0.38,0.4,0.05,10,500,0,0.837412007823586,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4561",4561,TRUE,0.38,0.42,0.05,10,500,0,0.855895230562892,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4562",4562,TRUE,0.38,0.44,0.05,10,500,0,0.836350933639333,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4563",4563,TRUE,0.38,0.46,0.05,10,500,0,0.850420309586916,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4564",4564,TRUE,0.38,0.48,0.05,10,500,0,0.853923222161829,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4565",4565,TRUE,0.38,0.5,0.05,10,500,0,0.862100234222598,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4566",4566,TRUE,0.38,0.52,0.05,10,500,0,0.835330216404982,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4567",4567,TRUE,0.38,0.54,0.05,10,500,0,0.838685396949295,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4568",4568,TRUE,0.38,0.56,0.05,10,500,0,0.837557669950184,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4569",4569,TRUE,0.38,0.58,0.05,10,500,0,0.858214235824998,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4570",4570,TRUE,0.38,0.6,0.05,10,500,0,0.857816802929156,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4571",4571,TRUE,0.38,0.62,0.05,10,500,0,0.859796925855335,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4572",4572,TRUE,0.38,0.64,0.05,10,500,0,0.845891991606914,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4573",4573,TRUE,0.38,0.66,0.05,10,500,0,0.85169400832383,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4574",4574,TRUE,0.38,0.68,0.05,10,500,0,0.859041463653557,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4575",4575,TRUE,0.38,0.7,0.05,10,502.46,7.77920304401422,0.849072008554358,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4576",4576,TRUE,0.38,0.72,0.05,10,590.16,68.8479032199077,0.849139017479029,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4577",4577,TRUE,0.38,0.74,0.05,10,1328.18,121.622711694815,0.843379940707237,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4578",4578,TRUE,0.38,0.76,0.05,12,1325.73333333333,522.327353526909,0.837524098237433,0.487570160752957,0.0110262479529743,0.67118143002103,1.37718550247322,2574.25,4,"UP",991.123799716078,0.822140766921607,0.00632722667402938,3.47954145666554e-305,NA,NA,NA,0.0054263959642798,0.000454728121256227,6.7350363593529e-28,0.00524475524475524,636.846842345386,-11.707055893496
"4579",4579,TRUE,0.38,0.78,0.05,10,2618.04,1456.1408594867,0.845332685587928,0.565056291854073,0.0108478903356639,0.705990055191263,1.24983100568586,4645,4,"UP",844.038572051723,0.994944018774445,0.00934537138657052,4.6489871409679e-182,NA,NA,NA,0.00938440265303422,0.000564897839633874,6.92774580552673e-40,0.00734753857457752,4450.8761254366,-13.3142461475595
"4580",4580,TRUE,0.38,0.8,0.05,29,1414.38620689655,599.394043850083,0.847711000139504,0.618338091299178,0.00948971034448089,0.733235653913327,1.18598530500361,5892.48275862069,4,"UP",151.302115151313,1.28316881521752,0.00950444712605162,2.20570666929366e-319,NA,NA,NA,0.0119693482827645,0.000447117262419205,6.11963397269577e-89,0.0103313145707161,68854.0085092157,-15.7123194697411
"4581",4581,TRUE,0.38,0.82,0.05,8,1560.5,791.393967268245,0.858743578384747,0.657393828085957,0.0103047456353968,0.754961772682313,1.14857671782244,6378.5,4,"UP",192.861163979243,1.44049030135383,0.0403277468676577,1.11168704021078e-49,NA,NA,NA,0.0178991487595247,0.00180213661961579,1.94749364007371e-15,0.0136752136752137,302454.593614571,-16.9118567469849
"4582",4582,TRUE,0.38,0.84,0.05,10,2027.74,975.245683234059,0.85575337880291,0.69078,0.00855375151278236,0.773968059108969,1.12051105469853,6823,4,"UP",122.371020534548,1.60725009970339,0.0378439594804333,3.28379648748133e-54,NA,NA,NA,0.0230955730527585,0.00163229401513805,7.21172096784462e-23,0.0192678227360308,1452637.65526364,-18.1382103246554
"4583",4583,TRUE,0.38,0.86,0.05,9,1642.6,983.113370878456,0.84592830878165,0.715760286523405,0.00858811109762588,0.788941093573471,1.10231658362263,6987.66666666667,4,"UP",107.748549874233,1.6492452517566,0.0375216030879853,1.57259284170529e-49,NA,NA,NA,0.0227744823242528,0.00161455722281432,2.60807098121649e-21,0.0205949656750572,2189004.19275096,-18.4816659096353
"4584",4584,TRUE,0.38,0.88,0.05,10,1710.34,898.009349369791,0.8414416212379,0.737986766616692,0.00771560477504443,0.802754238814397,1.08781486981718,7293.4,4,"UP",56.4273377401809,1.73049604425193,0.0641082346336456,5.59672577973182e-36,NA,NA,NA,0.0334009009198709,0.00314958574172875,1.46898076867798e-15,0.0286532951289398,4839328.91488461,-18.9447734443384
"4585",4585,TRUE,0.38,0.9,0.05,10,1717.06,1354.95242409302,0.847101737041958,0.757640174912544,0.00760879688311863,0.815044371579063,1.07581334687126,7508.2,4,"UP",35.8602224694097,2.06028786419282,0.0800267509466051,1.44807832915876e-28,NA,NA,NA,0.0371107980181906,0.00298129983356486,3.56641038277338e-16,0.0337837837837838,96542700.6030059,-21.7732703230633
"4586",4586,TRUE,0.38,0.92,0.05,10,1217.86,473.959614313287,0.852102532233112,0.774458150924538,0.00729866199604995,0.825766123258664,1.06629020821999,7750.4,4,"UP",51.0320160944741,1.90568695264441,0.101351943214504,4.55166442365738e-22,NA,NA,NA,0.0630423717874079,0.00496786163626,5.8165461623815e-16,0.0549450549450549,25812746.9920584,-19.9678005914221
"4587",4587,TRUE,0.38,0.94,0.05,10,1624.82,1049.21146030933,0.852111005035695,0.789423643178411,0.00686049199354044,0.835531528217903,1.05843830108065,7879.1,4,"UP",41.4901594758725,1.90034095962043,0.130596044237636,8.64273490676623e-18,NA,NA,NA,0.0605809832834048,0.00651977603821272,1.21047764373635e-11,0.0546448087431694,25388328.2606571,-19.9567011689287
"4588",4588,TRUE,0.38,0.96,0.05,10,1380.32,1221.8520812457,0.853677354424726,0.802074792603698,0.00649552841389294,0.843817593035924,1.05206906593665,8029.6,5,"COV",67.8367321015851,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0740740740740741,NA,NA
"4589",4589,TRUE,0.38,0.98,0.05,10,1413.26,739.619073427516,0.846254428597167,0.813783168415792,0.00596224784723609,0.851713150421154,1.04662963865335,8108,5,"COV",74.6368988280372,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0925925925925926,NA,NA
"4590",4590,TRUE,0.38,1,0.05,10,1258.1,651.794856956969,0.855081281724852,0.824614372813593,0.00558919405297597,0.859135445553292,1.04187969758354,8247.2,5,"COV",53.006917787524,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108695652173913,NA,NA
"4591",4591,TRUE,0.39,0,0.05,10,500,0,0.849164151004516,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4592",4592,TRUE,0.39,0.02,0.05,10,500,0,0.853234606632032,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4593",4593,TRUE,0.39,0.04,0.05,10,500,0,0.848463525644038,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4594",4594,TRUE,0.39,0.06,0.05,10,500,0,0.870316552426666,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4595",4595,TRUE,0.39,0.08,0.05,10,500,0,0.840222808867693,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4596",4596,TRUE,0.39,0.1,0.05,10,500,0,0.841553348421585,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4597",4597,TRUE,0.39,0.12,0.05,10,500,0,0.841851771965157,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4598",4598,TRUE,0.39,0.14,0.05,10,500,0,0.83024169160286,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4599",4599,TRUE,0.39,0.16,0.05,10,500,0,0.846495899823494,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4600",4600,TRUE,0.39,0.18,0.05,10,500,0,0.857075361490715,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4601",4601,TRUE,0.39,0.2,0.05,10,500,0,0.849199901539832,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4602",4602,TRUE,0.39,0.22,0.05,10,500,0,0.842121618329547,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4603",4603,TRUE,0.39,0.24,0.05,10,500,0,0.844982878400479,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4604",4604,TRUE,0.39,0.26,0.05,10,500,0,0.859626483146567,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4605",4605,TRUE,0.39,0.28,0.05,10,500,0,0.82943754711654,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4606",4606,TRUE,0.39,0.3,0.05,10,500,0,0.845736848737579,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4607",4607,TRUE,0.39,0.32,0.05,10,500,0,0.828205144021194,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4608",4608,TRUE,0.39,0.34,0.05,10,500,0,0.847988437050954,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4609",4609,TRUE,0.39,0.36,0.05,10,500,0,0.845877465698868,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4610",4610,TRUE,0.39,0.38,0.05,10,500,0,0.843897490168456,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4611",4611,TRUE,0.39,0.4,0.05,10,500,0,0.855252969590947,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612",4612,TRUE,0.39,0.42,0.05,10,500,0,0.850276886282954,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4613",4613,TRUE,0.39,0.44,0.05,10,500,0,0.843467988471966,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4614",4614,TRUE,0.39,0.46,0.05,10,500,0,0.843237032564357,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4615",4615,TRUE,0.39,0.48,0.05,10,500,0,0.850569145646878,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4616",4616,TRUE,0.39,0.5,0.05,10,500,0,0.857922908337787,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4617",4617,TRUE,0.39,0.52,0.05,10,500,0,0.874726314705331,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4618",4618,TRUE,0.39,0.54,0.05,10,500,0,0.864315404684749,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4619",4619,TRUE,0.39,0.56,0.05,10,500,0,0.864555627165828,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4620",4620,TRUE,0.39,0.58,0.05,10,500,0,0.843680701476987,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4621",4621,TRUE,0.39,0.6,0.05,10,500,0,0.86480917424662,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4622",4622,TRUE,0.39,0.62,0.05,10,500,0,0.821962981407996,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4623",4623,TRUE,0.39,0.64,0.05,10,500,0,0.838487621606328,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4624",4624,TRUE,0.39,0.66,0.05,10,500,0,0.850641908410471,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4625",4625,TRUE,0.39,0.68,0.05,10,500,0,0.8648073678324,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4626",4626,TRUE,0.39,0.7,0.05,10,500,0,0.870870448658243,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4627",4627,TRUE,0.39,0.72,0.05,10,500,0,0.824228873541579,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4628",4628,TRUE,0.39,0.74,0.05,10,730.8,80.3547136140749,0.848275952530093,0,NA,0,NA,NA,1,"DEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4629",4629,TRUE,0.39,0.76,0.05,9,3271.77777777778,1153.46418429202,0.860608237842098,0.0800146593369982,NA,0.139369391431792,NA,416,2,"DOWN",57.9827560572969,0.721364780836676,0.00756324829510443,2.08457507201887e-87,0.00216273516547017,0.000236247518967287,2.89885623555123e-14,NA,NA,NA,0.00707964601769911,77.5035662216117,-9.30085532108989
